invoice_number,order_id,product_id,line_number,quantity,unit_price,sales_amount,discount_amount,cost_amount,margin_amount
303350,102804,275502,6000,1,572.29,572.29,545.12,322.06,250.23
303350,102804,63674,12000,5,152.624,763.12,726.88,332.95,430.17
303350,102804,47801,9000,1,833.71,833.71,794.13,472.23,361.48
303350,102804,63677,15000,3,294.4933333,883.48,841.52,640.62,242.86
303350,102804,478022,8000,1,983.35,983.35,936.65,512.56,470.79
303350,102804,63676,14000,5,255.056,1275.28,1214.72,970.71,304.57
303350,102804,604700,2000,5,303.6,1518.0,1357.0,959.96,558.04
303350,102804,386312,10000,2,790.26,1580.52,1505.48,953.22,627.3
303350,102804,285002,5000,5,558.598,2792.99,2660.36,1644.04,1148.95
303350,102804,265022,4000,20,495.7555,9915.11,9444.29,5855.12,4059.99
303352,103070,220410,4000,40,25.259,1010.36,868.44,373.6,636.76
303352,103070,220620,2000,40,34.584,1383.36,1189.04,567.2,816.16
303352,103070,220610,3000,40,36.9875,1479.5,1271.7,584.4,895.1
303352,103070,27550,11000,5,535.536,2677.68,2550.53,1476.18,1201.5
303352,103070,28401,8000,10,475.219,4752.19,4526.535,2713.58,2038.61
303352,103070,28500,9000,10,522.73,5227.3,4979.073,3020.86,2206.44
303352,103070,20910,6000,20,407.328,8146.56,7759.72,5079.96,3066.6
303352,103070,220610,1000,300,36.98763333,11096.29,9537.71,4383.0,6713.29
303352,103070,45880,5000,40,393.21075,15728.43,14981.57,11229.96,4498.47
303355,101058,61465,3000,850,178.5888,151800.48,180395.925,78112.96,73687.52
303358,101214,39682,1001,28,280.1857143,7845.2,326.88,4922.73,2922.47
303359,101222,29758,9000,1,276.31,276.31,238.83,153.99,122.32
303362,101286,63081,1000,700,181.68,127176.0,5299.0,70670.32,56505.68
303363,101348,604700,36000,3,302.2366667,906.71,818.29,575.97,330.74
303365,101431,62616,26000,3,134.8133333,404.44,16.85,323.86,80.58
303365,101431,63559,32000,3,134.8133333,404.44,16.85,323.25,81.19
303371,101685,63253,13000,2,183.765,367.53,332.09,183.35,184.18
303372,101686,63253,39000,2,183.765,367.53,332.09,183.35,184.18
303373,101689,30092,23000,2,148.685,297.37,268.69,175.29,122.08
303373,101689,63253,39000,2,183.765,367.53,332.09,183.35,184.18
303373,101689,29758,22000,2,270.605,541.21,489.07,307.97,233.24
303374,101690,29758,17000,1,270.6,270.6,244.54,153.99,116.61
303376,101732,39681,1000,1,310.23,310.23,250.81,196.83,113.4
303381,101791,38875,35000,2,124.6,249.2,244.94,177.36,71.84
303382,101849,63253,37000,3,183.76,551.28,498.15,275.02,276.26
303382,101849,37609,27000,4,255.47,1021.88,923.4,582.28,439.6
303383,101865,63073,4000,20,91.392,1827.84,2172.16,1102.59,725.25
303385,102160,38076,1002,7,303.3871429,2123.71,1716.91,855.48,1268.23
303388,102517,37606,7000,3,214.6,643.8,581.76,345.42,298.38
303389,102578,604700,47000,1,303.6,303.6,271.4,191.99,111.61
303391,102674,61495,24000,1,391.31,391.31,330.79,316.0,75.31
303392,102891,37606,8000,2,214.6,429.2,387.84,230.28,198.92
303395,103422,29312,86003,10,23.208,232.08,209.72,131.57,100.51
303396,103445,29312,4000,10,22.838,228.38,197.415,131.57,96.81
303396,103445,601700,5000,40,98.75525,3950.21,4776.99,2393.66,1556.55
303397,103481,32966,5000,3,79.74,239.22,202.23,169.16,70.06
303397,103481,61500,9000,1,391.87,391.87,331.27,323.04,68.83
303397,103481,26502,3000,1,509.16,509.16,430.41,266.03,243.13
303397,103481,47550,11000,1,628.98,628.98,531.72,313.45,315.53
303397,103481,37441,6000,2,679.645,1359.29,1149.0898,673.92,685.37
303397,103481,17801,1000,2,775.585,1551.17,1311.29,891.86,659.31
303398,103485,36001,15000,1,216.44,216.44,195.59,84.79,131.65
303398,103485,63065,39000,2,123.5,247.0,223.2,108.67,138.33
303398,103485,30093,11000,1,258.31,258.31,233.41,169.83,88.48
303398,103485,35095,13000,2,148.68,297.36,268.7,151.39,145.97
303398,103485,63860,43000,4,66.97,267.88,298.72,170.89,96.99
303398,103485,63865,44000,4,71.9175,287.67,320.81,185.76,101.91
303398,103485,61501,33000,2,197.835,395.67,357.55,354.06,41.61
303398,103485,38061,21000,2,198.72,397.44,359.14,155.44,242.0
303398,103485,60448,30000,2,259.425,518.85,468.85,414.78,104.07
303398,103485,61500,32000,2,379.87,759.74,686.54,646.08,113.66
303398,103485,20910,3000,3,433.36,1300.08,1174.8,761.99,538.09
303398,103485,17801,2000,2,751.845,1503.69,1358.77,891.86,611.83
303398,103485,27550,10000,4,569.7575,2279.03,2059.41,1180.95,1098.08
303407,103632,47550,1000,1,641.82,641.82,518.88,313.45,328.37
303408,103633,61501,1000,1,208.25,208.25,168.36,177.03,31.22
303416,103693,38006,1000,1,562.03,562.03,540.97,380.25,181.78
303419,103716,39850,1000,1,221.04,221.04,246.49,200.07,20.97
303424,103743,63080,1001,156,257.4048077,40155.15,47719.3848,21867.61,18287.54
303446,103814,63560,1000,2,156.54,313.08,282.92,216.04,97.04
303458,103903,33223,1000,3,79.73,239.19,193.38,126.96,112.23
303187,101148,34526,19000,1,246.51,246.51,10.27,60.17,186.34
303187,101148,26361,4000,4,225.1975,900.79,37.53,543.94,356.85
303187,101148,265032,6000,2,544.935,1089.87,45.41,608.53,481.34
303187,101148,29255,8000,5,260.044,1300.22,54.18,820.49,479.73
303187,101148,47801,10000,6,833.7116667,5002.27,208.43,2833.4,2168.87
303187,101148,20801,2000,20,670.176,13403.52,558.48,8867.15,4536.37
303187,101148,26502,5000,64,463.92,29690.88,1237.12,17026.18,12664.7
303187,101148,28500,7000,192,522.7295833,100364.08,4181.84,58000.49,42363.59
303187,101148,17801,1000,10,706.675,7066.75,7245.55,4459.28,2607.47
303188,101149,38007,76000,1,564.91,564.91,538.09,470.09,94.82
303189,101655,28396,14000,50,7.3248,366.24,15.26,164.5,201.74
303189,101655,27110,29001,6,64.1,384.6,16.02,84.3,300.3
303189,101655,5742,31000,20,59.059,1181.18,49.22,386.07,795.11
303190,101243,61686,1000,88,25.91261364,2280.31,95.0124,1457.53,822.78
303192,101417,61847,1000,180,79.92,14385.6,599.4,8409.65,5975.95
303197,103708,32660,1000,4,219.53,878.12,709.92,569.26,308.86
303198,102972,33244,1000,1,597.14,597.14,24.88,286.38,310.76
303199,102973,33244,1000,2,597.14,1194.28,49.76,572.76,621.52
303201,101307,34581,7000,3,82.87666667,248.63,224.65,142.42,106.21
303203,101387,34581,7000,5,82.876,414.38,374.42,237.37,177.01
303206,102642,33244,1000,1,597.14,597.14,24.88,286.38,310.76
303208,102808,33244,1000,1,597.14,597.14,24.88,286.38,310.76
303209,102812,33244,1000,1,597.14,597.14,24.88,286.38,310.76
303210,102953,33244,1000,1,597.14,597.14,24.88,286.38,310.76
303211,102956,33244,1000,1,597.14,597.14,24.88,286.38,310.76
303212,103681,33244,1000,1,597.14,597.14,24.88,286.38,310.76
303215,101070,37018,4000,30,600.0,18000.0,-18000.0,14058.15,3941.85
303215,101070,33600,3000,24,229.8625,5516.7,5254.98,4005.17,1511.53
303216,103703,31700,1000,3,117.6666667,353.0,336.25,235.69,117.31
303217,100882,39886,2000,10,34.397,343.97,14.33,71.42,272.55
303217,100882,38772,1000,10,68.102,681.02,28.38,500.1,180.92
303217,100882,45880,3000,10,416.045,4160.45,173.35,2807.49,1352.96
303218,101014,63559,4000,16,128.07375,2049.18,85.38,1724.01,325.17
303220,101032,63559,3000,5,128.074,640.37,26.68,538.75,101.62
303220,101032,62616,4000,6,128.0733333,768.44,32.02,647.72,120.72
303221,101034,63559,5000,4,128.0725,512.29,21.35,431.0,81.29
303221,101034,62616,6000,6,128.0733333,768.44,32.02,647.72,120.72
303222,101035,63559,5000,6,128.0733333,768.44,32.02,646.5,121.94
303222,101035,62616,6000,10,128.074,1280.74,53.36,1079.53,201.21
303223,101038,63559,5000,4,128.0725,512.29,21.35,431.0,81.29
303223,101038,62616,6000,6,128.0733333,768.44,32.02,647.72,120.72
303224,101132,39906,1000,16,844.511875,13512.19,14638.21,8677.96,4834.23
303225,101148,48500,11001,1,1089.38,1089.38,45.39,321.13,768.25
303225,101148,17801,12001,3,1373.98,4121.94,171.75,1337.78,2784.16
303227,101248,29758,21000,1,279.16,279.16,235.98,153.99,125.17
303230,101313,34581,6000,13,82.87692308,1077.4,973.48,617.17,460.23
303236,101407,604700,24000,18,299.1266667,5384.28,4965.72,3455.84,1928.44
303240,101602,62665,1000,2500,13.7184,34296.0,1429.0,29708.25,4587.75
303241,101608,38007,11000,1,556.24,556.24,546.76,470.09,86.15
303242,101633,63065,24000,3,130.0033333,390.01,315.29,163.0,227.01
303242,101633,61495,20000,1,399.29,399.29,322.81,316.0,83.29
303244,101759,63253,3000,2,193.43,386.86,312.76,183.35,203.51
303244,101759,38815,1000,6,79.69833333,478.19,386.59,335.7,142.49
303247,101875,61074,2000,12,366.13,4393.56,4323.84,2798.68,1594.88
303248,101883,30289,1000,1,824.33,824.33,666.43,540.77,283.56
303253,102053,62672,2002,18,135.36,2436.48,1793.52,763.2,1673.28
303254,102078,62616,57000,2,158.19,316.38,279.62,215.91,100.47
303254,102078,604700,62000,2,291.455,582.91,567.09,383.98,198.93
303258,102233,62672,1000,2,123.445,246.89,223.11,84.8,162.09
303259,102260,29758,41000,1,270.6,270.6,244.54,153.99,116.61
303261,102302,37609,32000,1,255.47,255.47,230.85,145.57,109.9
303261,102302,61495,51000,1,379.32,379.32,342.78,316.0,63.32
303261,102302,61500,52000,1,379.87,379.87,343.27,323.04,56.83
303263,102383,63799,9000,10,22.848,228.48,271.52,122.43,106.05
303264,102385,35124,1000,50,7.8432,392.16,-198.16,0.0,392.16
303268,102516,26113,3000,1,285.83,285.83,258.29,190.48,95.35
303271,102586,62795,2001,13,21.18692308,275.43,11.48,314.84,-39.41
303274,102662,604700,3000,1,288.42,288.42,286.58,191.99,96.43
303276,102736,26733,8000,4,65.7025,262.81,293.07,173.61,89.2
303276,102736,26548,6000,5,65.702,328.51,366.34,207.63,120.88
303284,103103,21390,7002,4,54.99,219.96,198.76,106.11,113.85
303285,103164,32618,1000,20,209.597,4191.94,174.66,2284.97,1906.97
303291,103243,37175,3001,3,139.5,418.5,338.34,199.82,218.68
303291,103243,29165,4000,10,57.912,579.12,468.18,234.19,344.93
303291,103243,26502,2000,10,519.544,5195.44,4200.26,2660.34,2535.1
303293,103251,29255,1000,1,252.69,252.69,255.06,164.1,88.59
303294,103299,17801,7001,2,759.76,1519.52,1342.94,891.86,627.66
303295,103385,24336,1000,2,121.645,243.29,196.69,69.49,173.8
303296,103395,21390,1000,4,57.8825,231.53,187.19,106.11,125.42
303296,103395,47550,5000,2,641.82,1283.64,1037.76,626.9,656.74
303296,103395,27550,2000,5,599.746,2998.73,2424.32,1476.18,1522.55
303297,103422,47550,168001,2,609.73,1219.46,1101.94,626.9,592.56
303297,103422,29312,86002,58,23.20827586,1346.08,1216.36,763.11,582.97
303297,103422,27550,62001,5,569.758,2848.79,2574.26,1476.18,1372.61
303298,103435,60448,60000,1,259.42,259.42,234.43,207.39,52.03
303298,103435,29260,26000,1,292.41,292.41,264.22,167.75,124.66
303298,103435,39478,52000,1,294.72,294.72,266.32,177.46,117.26
303298,103435,25987,19000,4,80.4775,321.91,290.89,66.4,255.51
303298,103435,61150,62000,2,168.955,337.91,305.35,254.28,83.63
303298,103435,5742,1000,6,60.575,363.45,328.41,115.82,247.63
303298,103435,61500,64000,1,379.87,379.87,343.27,323.04,56.83
303298,103435,38061,41000,2,198.72,397.44,359.14,155.44,242.0
303298,103435,38894,47000,3,134.66,403.98,365.04,148.47,255.51
303298,103435,37606,36000,2,214.6,429.2,387.84,230.28,198.92
303298,103435,28401,23000,1,507.69,507.69,458.75,271.36,236.33
303298,103435,30093,28000,2,258.305,516.61,466.83,339.67,176.94
303298,103435,38051,39000,2,303.345,606.69,548.23,422.05,184.64
303298,103435,29394,27000,15,64.68666667,970.3,876.8,407.2,563.1
303298,103435,47801,67000,2,855.125,1710.25,1545.43,944.47,765.78
303298,103435,47550,57000,5,609.73,3048.65,2754.85,1567.24,1481.41
303298,103435,27550,22000,6,569.7583333,3418.55,3089.11,1771.42,1647.13
303298,103435,17801,15000,8,751.8425,6014.74,5435.1,3567.43,2447.31
303299,103447,13047,6000,62,10.63677419,659.48,570.042,424.56,234.92
303299,103447,28881,5000,28,26.19857143,733.56,634.0664,286.2,447.36
303299,103447,29312,1000,90,22.83844444,2055.46,1776.695,1184.14,871.32
303299,103447,38076,7000,19,283.6510526,5389.37,4658.4722,2322.02,3067.35
303299,103447,601700,4000,119,98.75529412,11751.88,14211.54,7121.13,4630.75
303299,103447,20910,3000,77,426.4896104,32839.7,28385.9953,19557.84,13281.86
303302,103495,26370,55001,2,107.825,215.65,194.87,115.2,100.45
303308,103567,36031,67000,3,66.71666667,200.15,176.89,68.08,132.07
303308,103567,26361,1000,1,233.41,233.41,206.29,135.99,97.42
303308,103567,32966,18000,3,78.11333333,234.34,207.11,169.16,65.18
303308,103567,63065,40000,2,124.8,249.6,220.6,108.67,140.93
303308,103567,60448,29000,1,262.16,262.16,231.69,207.39,54.77
303308,103567,39186,21000,1,297.82,297.82,263.22,179.61,118.21
303308,103567,34988,72000,3,106.2833333,318.85,281.81,124.22,194.63
303308,103567,61500,33000,1,383.88,383.88,339.26,323.04,60.84
303308,103567,29071,12000,6,96.315,577.89,510.75,178.09,399.8
303308,103567,26370,9000,6,108.96,653.76,577.8,345.59,308.17
303308,103567,26502,2000,2,498.765,997.53,881.61,532.07,465.46
303308,103567,47550,4000,8,616.14875,4929.19,4356.41,2507.59,2421.6
303309,103587,60035,1000,1,388.55,388.55,343.4,261.25,127.3
303315,103644,29758,1000,1,270.6,270.6,244.54,153.99,116.61
303316,103648,29394,2000,4,62.04,248.16,244.4,108.59,139.57
303316,103648,26502,1000,8,473.3625,3786.9,3729.66,2128.27,1658.63
303322,103661,11690,10000,6,101.0383333,606.23,547.81,198.84,407.39
303322,103661,38076,21000,4,288.2175,1152.87,1041.77,488.85,664.02
303322,103661,47801,24000,2,855.125,1710.25,1545.43,944.47,765.78
303323,103662,26361,11000,1,230.98,230.98,208.72,135.99,94.99
303323,103662,62027,23000,3,95.37666667,286.13,258.55,113.29,172.84
303323,103662,29071,16000,5,95.312,476.56,430.64,148.41,328.15
303323,103662,11690,5000,5,101.038,505.19,456.51,165.7,339.49
303323,103662,28401,15000,1,507.69,507.69,458.75,271.36,236.33
303323,103662,30289,18000,1,783.11,783.11,707.65,540.77,242.34
303323,103662,27550,13000,3,569.76,1709.28,1544.55,885.71,823.57
303329,103695,31700,6000,2,123.23,246.46,213.04,157.13,89.33
303329,103695,61495,13000,1,387.31,387.31,334.79,316.0,71.31
303329,103695,25300,2000,4,106.9575,427.83,369.81,222.86,204.97
303329,103695,37441,8000,1,672.71,672.71,581.4799,336.96,335.75
303329,103695,27550,3000,3,581.7533333,1745.26,1508.57,885.71,859.55
303331,103705,20990,1000,50,53.0566,2652.83,2397.17,1456.15,1196.68
303334,103717,37171,9000,3,90.67,272.01,235.11,192.51,79.5
303334,103717,13917,2000,12,26.83,321.96,278.28,158.44,163.52
303334,103717,13910,1001,11,57.84272727,636.27,549.97,325.34,310.93
303334,103717,63004,16000,5,134.092,670.46,579.54,345.65,324.81
303334,103717,25300,4000,7,106.9571429,748.7,647.17,390.0,358.7
303334,103717,39860,11000,4,225.6925,902.77,967.35,800.29,102.48
303334,103717,63003,15000,10,134.093,1340.93,1159.07,685.1,655.83
303334,103717,63253,17000,10,187.628,1876.28,1621.82,916.73,959.55
303334,103717,27550,5000,4,581.7525,2327.01,2011.43,1180.95,1146.06
303334,103717,47550,12000,5,622.566,3112.83,2690.67,1567.24,1545.59
303339,103775,62595,1000,1,216.0,216.0,159.0,222.31,-6.31
303014,100935,35011,1000,132,14.79772727,1953.3,81.3876,708.87,1244.43
303015,101157,30448,1000,100,11.8895,1188.95,49.54,977.77,211.18
303016,101160,31317,1000,85,9.123882353,775.53,-775.53,621.6,153.93
303017,101624,30447,1000,37,35.28837838,1305.67,54.4019,804.14,501.53
303018,101929,61687,1000,150,21.91066667,3286.6,136.94,2623.44,663.16
303020,102077,9915,1000,160,3.6685,586.96,24.464,303.25,283.71
303024,103473,35011,1000,72,14.79777778,1065.44,44.3896,386.65,678.79
303027,103573,20801,1000,12,670.1766667,8042.12,7660.24,5320.29,2721.83
303030,103624,34552,4000,55,4.003272727,220.18,9.17,36.85,183.33
303031,102466,63894,1000,10,1161.067,11610.67,11059.33,6838.29,4772.38
303032,102627,63894,1000,12,1161.066667,13932.8,13271.2,8205.95,5726.85
303034,101596,14042,1000,350,8.8032,3081.12,2931.88,1701.49,1379.63
303037,100976,62616,6000,4,128.0725,512.29,21.35,431.81,80.48
303038,101006,63560,4002,3,128.07,384.21,509.79,324.05,60.16
303038,101006,63559,5000,10,128.074,1280.74,1699.26,1077.51,203.23
303039,101015,63559,2000,8,128.07375,1024.59,1359.41,862.01,162.58
303039,101015,62616,1000,10,128.074,1280.74,1699.26,1079.53,201.21
303039,101015,63560,3000,10,128.074,1280.74,1699.26,1080.18,200.56
303048,101447,465052,83001,3,509.6366667,1528.91,63.7,958.5,570.41
303048,101447,274022,81000,4,642.71,2570.84,107.12,1240.04,1330.8
303048,101447,375832,82000,7,882.25,6175.75,257.32,3483.69,2692.06
303050,101479,61751,48000,2,401.165,802.33,33.43,930.57,-128.24
303051,101513,62623,2000,2,164.785,329.57,266.43,209.33,120.24
303057,101693,29255,11000,2,266.725,533.45,482.05,328.2,205.25
303059,101848,29091,23000,4,82.875,331.5,299.54,235.72,95.78
303059,101848,38810,48000,8,123.3,986.4,990.16,682.32,304.08
303059,101848,28761,21000,20,82.8735,1657.47,1497.73,946.14,711.33
303060,101884,25413,17000,2,119.01,238.02,215.08,115.57,122.45
303060,101884,29255,29000,2,266.725,533.45,482.05,328.2,205.25
303060,101884,28761,27000,12,82.87333333,994.48,898.64,567.69,426.79
303061,101996,29091,14000,3,82.87333333,248.62,224.66,176.79,71.83
303062,102159,38060,98000,3,93.32666667,279.98,281.05,128.34,151.64
303062,102159,37215,93000,4,68.3225,273.29,335.19,188.95,84.34
303062,102159,61500,119000,1,360.88,360.88,362.26,323.04,37.84
303062,102159,26548,43000,5,62.418,312.09,382.76,207.63,104.46
303062,102159,24702,34000,1,398.37,398.37,399.9,269.72,128.65
303062,102159,23162,33000,4,153.6225,614.49,616.83,450.03,164.46
303063,102160,38076,1001,3,303.3866667,910.16,735.82,366.63,543.53
303071,102548,30092,17000,2,148.68,297.36,268.7,175.29,122.07
303074,102607,604700,1000,1,297.53,297.53,277.47,191.99,105.54
303075,102615,37606,1000,1,225.9,225.9,182.62,115.14,110.76
303079,102790,37441,84000,1,658.84,658.84,595.3499,336.96,321.88
303079,102790,20990,82000,25,47.7508,1193.77,1331.23,728.07,465.7
303080,102796,27550,25002,5,569.758,2848.79,2574.26,1476.18,1372.61
303081,102800,47801,54002,1,855.12,855.12,772.72,472.23,382.89
303083,102847,265032,1001,10,537.92,5379.2,4860.8,3042.63,2336.57
303084,102869,29255,7000,1,266.73,266.73,241.02,164.1,102.63
303085,102870,62846,1000,400,178.5984,71439.36,2976.64,35161.48,36277.88
303086,102971,61853,78000,2,116.235,232.47,233.37,141.75,90.72
303086,102971,26502,32002,1,493.56,493.56,446.01,266.03,227.53
303086,102971,30092,51000,10,141.245,1412.45,1417.85,876.43,536.02
303087,102981,36001,24000,1,216.44,216.44,195.59,84.79,131.65
303087,102981,25898,13000,1,221.16,221.16,199.83,221.4,-0.24
303087,102981,29312,20000,10,23.208,232.08,209.72,131.57,100.51
303087,102981,63004,32000,3,131.3266667,393.98,356.02,207.39,186.59
303087,102981,39116,29000,1,442.33,442.33,399.71,312.88,129.45
303087,102981,31875,23000,1,604.34,604.34,546.0999,313.12,291.22
303087,102981,26370,14000,6,107.825,646.95,584.61,345.59,301.36
303087,102981,28500,18000,2,556.14,1112.28,1005.0802,604.17,508.11
303087,102981,26502,15000,4,493.5675,1974.27,1784.01,1064.14,910.13
303087,102981,27550,16000,5,569.758,2848.79,2574.26,1476.18,1372.61
303088,103049,37647,1000,786,2.188804071,1720.4,71.68,1551.56,168.84
303089,103053,37647,1000,6480,2.188799383,14183.42,590.98,12791.52,1391.9
303090,103056,37647,1001,2653,2.188801357,5806.89,241.95,5237.02,569.87
303091,103073,29255,9000,1,275.15,275.15,232.6,164.1,111.05
303096,103186,29519,1000,152,22.08519737,3356.95,2713.93,1449.49,1907.46
303104,103343,31506,1000,4,89.9075,359.63,324.97,107.04,252.59
303116,103375,265072,1000,1,886.79,886.79,801.34,491.97,394.82
303117,103376,17801,1000,1,767.67,767.67,663.56,445.93,321.74
303120,103390,39459,1000,2,123.3,246.6,247.54,138.18,108.42
303125,103406,37606,1000,1,225.9,225.9,182.62,115.14,110.76
303129,103424,30093,19000,1,258.31,258.31,233.41,169.83,88.48
303129,103424,15640,2000,4,85.8725,343.49,310.39,82.07,261.42
303129,103424,26502,9000,1,493.56,493.56,446.01,266.03,227.53
303129,103424,29255,16000,2,266.725,533.45,482.05,328.2,205.25
303129,103424,20910,4000,5,433.362,2166.81,1957.99,1269.99,896.82
303129,103424,48500,24000,5,596.108,2980.54,2693.31,1605.64,1374.9
303132,103433,25906,1000,1,234.28,234.28,202.5,211.5,22.78
303134,103439,17801,1000,1,739.92,739.92,639.5724,445.93,293.99
303135,103441,28401,1000,1,518.37,518.37,448.07,271.36,247.01
303136,103442,601700,2000,14,98.755,1382.57,1671.95,837.78,544.79
