Custkey,DateKey,Discount Amount,Invoice Date,Invoice Number,Item Class,Item Number,Item,Line Number,List Price,Order Number,Promised Delivery Date,Sales Amount,Sales Amount Based on List Price,Sales Cost Amount,Sales Margin Amount,Sales Price,Sales Quantity,Sales Rep,U/M
10021158,8/10/2019,9791.26,2019/08/10,308883,P01,62616,Tell Tale Limes,26000,298,106727,8/10/2019,8088.74,17880,6622.93,1465.81,134.8123333,60,143,EA
10021158,8/10/2019,10515.8,2019/08/10,308883,P01,38076,Cutting Edge Foot-Long Hot Dogs,13000,548.66,106727,8/10/2019,8687.3,19203.1,4251.75,4435.55,248.2085714,35,143,EA
10021158,8/10/2019,54151.58,2019/08/10,308883,P01,36001,Big Time Frozen Cheese Pizza,5000,412.03,106727,8/10/2019,44735.62,98887.2,20216.16,24519.46,186.3984167,240,143,EA
10005376,8/10/2019,171.34,2019/08/10,308884,P01,39900,Washington Cranberry Juice,11000,187.01,106734,8/10/2019,202.68,374.02,105.93,96.75,101.34,2,104,EA
10011052,8/10/2019,227.51,2019/08/10,308886,P01,61855,Moms Sliced Ham,16000,122.68,106819,8/10/2019,263.21,490.72,97,166.21,65.8025,4,157,EA
10023212,8/10/2019,170.63,2019/08/10,308888,P01,37170,Fast BBQ Potato Chips,5000,190.85,106875,8/10/2019,211.07,381.7,85.26,125.81,105.535,2,180,EA
10023212,8/10/2019,208.25,2019/08/10,308888,P01,61853,Moms Corned Beef,8000,232.92,106875,8/10/2019,257.59,465.84,144.35,113.24,128.795,2,180,EA
10010865,8/10/2019,225.88,2019/08/10,308889,P01,34862,Best Oatmeal,2002,478.56,106934,8/10/2019,252.68,478.56,95.87,156.81,252.68,1,167,EA
10026532,8/10/2019,181.18,2019/08/10,308890,P01,37170,Fast BBQ Potato Chips,27000,190.85,106990,8/10/2019,200.52,381.7,85.26,115.26,100.26,2,167,EA
10026532,8/10/2019,355.08,2019/08/10,308890,P01,38060,Gorilla Strawberry Yogurt,32000,187.01,106990,8/10/2019,392.96,748.04,170.72,222.24,98.24,4,167,EA
10000471,8/10/2019,538.65,2019/08/10,308891,P01,38050,Gorilla Chocolate Milk,2000,301.23,107006,8/10/2019,666.27,1204.92,431.09,235.18,166.5675,4,144,EA
10020914,8/10/2019,176.97,2019/08/10,308892,P01,37170,Fast BBQ Potato Chips,16000,190.85,107021,8/10/2019,204.73,381.7,85.26,119.47,102.365,2,182,EA
10020914,8/10/2019,321.32,2019/08/10,308892,P01,60450,High Top Asparagus,26000,346.53,107021,8/10/2019,371.74,693.06,141.77,229.97,185.87,2,182,EA
10012226,8/10/2019,181.18,2019/08/10,308894,P01,37170,Fast BBQ Potato Chips,42000,190.85,107152,8/10/2019,200.52,381.7,85.26,115.26,100.26,2,180,EA
10017036,8/10/2019,1631.87,2019/08/10,308895,P01,63559,Gorilla String Cheese,2000,298,107164,8/10/2019,1348.13,2980,1101.81,246.32,134.813,10,117,EA
10017036,8/10/2019,2284.63,2019/08/10,308895,P01,62616,Tell Tale Limes,1000,298,107164,8/10/2019,1887.37,4172,1545.35,342.02,134.8121429,14,117,EA
10007577,8/10/2019,193.92,2019/08/10,308897,P01,37606,Colony Blueberry Muffins,40000,408.52,107200,8/10/2019,214.6,408.52,115.14,99.46,214.6,1,175,SE
10007577,8/10/2019,204.3,2019/08/10,308897,P01,29769,BBB Best Creamy Peanut Butter,28000,215.19,107200,8/10/2019,226.08,430.38,82.3,143.78,113.04,2,175,EA
10007577,8/10/2019,211.38,2019/08/10,308897,P01,29753,BBB Best Strawberry Jelly,25000,222.65,107200,8/10/2019,233.92,445.3,183.4,50.52,116.96,2,175,EA
10007577,8/10/2019,241.02,2019/08/10,308897,P01,29255,Thresher Spicy Mints,23000,507.75,107200,8/10/2019,266.73,507.75,162.89,103.84,266.73,1,175,EA
10007577,8/10/2019,261.51,2019/08/10,308897,P01,26150,Token Orange Juice,14000,550.91,107200,8/10/2019,289.4,550.91,87.35,202.05,289.4,1,175,EA
10007577,8/10/2019,285.98,2019/08/10,308897,P01,38050,Gorilla Chocolate Milk,41000,301.23,107200,8/10/2019,316.48,602.46,215.54,100.94,158.24,2,175,EA
10007577,8/10/2019,322.73,2019/08/10,308897,P01,37605,Colony Bagels,39000,339.94,107200,8/10/2019,357.15,679.88,109.07,248.08,178.575,2,175,SE
10007577,8/10/2019,391.6,2019/08/10,308897,P01,20910,Moms Sliced Turkey,12000,824.96,107200,8/10/2019,433.36,824.96,260.98,172.38,433.36,1,175,EA
10007577,8/10/2019,401,2019/08/10,308897,P01,37055,Tell Tale Dried Mushrooms,37000,152.12,107200,8/10/2019,359.6,760.6,243.87,115.73,71.92,5,175,PR
10007577,8/10/2019,430.92,2019/08/10,308897,P01,62027,Big Time Home Style French Fries,62000,181.56,107200,8/10/2019,476.88,907.8,358.89,117.99,95.376,5,175,EA
10007577,8/10/2019,443.86,2019/08/10,308897,P01,38060,Gorilla Strawberry Yogurt,43000,187.01,107200,8/10/2019,491.19,935.05,213.4,277.79,98.238,5,175,EA
10007577,8/10/2019,593.36,2019/08/10,308897,,63234,Token Diet Soda,64000,625,107200,8/10/2019,656.64,1250,551.13,105.51,328.32,2,175,EA
10007577,8/10/2019,937.7,2019/08/10,308897,P01,60448,High Top Summer Squash,60000,493.85,107200,8/10/2019,1037.7,1975.4,828.9,208.8,259.425,4,175,EA
10007577,8/10/2019,1087.41,2019/08/10,308897,P01,601700,Club Cheese Spread,57000,218.18,107200,8/10/2019,1094.39,2181.8,599,495.39,109.439,10,175,EA
10007577,8/10/2019,1169.07,2019/08/10,308897,P01,29394,Pearl Chardonnay,24000,123.14,107200,8/10/2019,1293.73,2462.8,915.09,378.64,64.6865,20,175,EA
10007577,8/10/2019,2203.88,2019/08/10,308897,P01,47550,Red Spade Turkey Hot Dogs,54000,1160.7,107200,8/10/2019,2438.92,4642.8,1276.2,1162.72,609.73,4,175,EA
10007577,8/10/2019,2293.79,2019/08/10,308897,P01,28401,Ebony Prepared Salad,21000,966.44,107200,8/10/2019,2538.41,4832.2,1391.91,1146.5,507.682,5,175,EA
10007577,8/10/2019,2717.55,2019/08/10,308897,P01,17801,Better Fancy Canned Sardines,10000,1431.23,107200,8/10/2019,3007.37,5724.92,1798.77,1208.6,751.8425,4,175,EA
10007577,8/10/2019,3089.11,2019/08/10,308897,P01,27550,Imagine Popsicles,20000,1084.61,107200,8/10/2019,3418.55,6507.66,1815.92,1602.63,569.7583333,6,175,EA
10023447,8/10/2019,182.62,2019/08/10,308899,P01,37606,Colony Blueberry Muffins,15000,408.52,107217,8/10/2019,225.9,408.52,115.14,110.76,225.9,1,176,SE
10023447,8/10/2019,184.19,2019/08/10,308899,P01,36001,Big Time Frozen Cheese Pizza,13000,412.03,107217,8/10/2019,227.84,412.03,84.23,143.61,227.84,1,176,EA
10023447,8/10/2019,250.81,2019/08/10,308899,P01,39478,BBB Best Grape Jelly,18000,561.04,107217,8/10/2019,310.23,561.04,177.35,132.88,310.23,1,176,EA
10023447,8/10/2019,250.81,2019/08/10,308899,P01,39681,Even Better Low Fat String Cheese,19000,561.04,107217,8/10/2019,310.23,561.04,197.99,112.24,310.23,1,176,EA
10023447,8/10/2019,514.2999,2019/08/10,308899,P01,31875,Golden Frozen Chicken Thighs,9000,1150.4399,107217,8/10/2019,636.14,1150.4399,320.04,316.1,636.14,1,176,EA
10023447,8/10/2019,560.6799,2019/08/10,308899,P01,37441,Atomic Mint Chocolate Bar,14000,1254.1899,107217,8/10/2019,693.51,1254.1899,344.28,349.23,693.51,1,176,EA
10023447,8/10/2019,727.71,2019/08/10,308899,P01,47801,Red Spade Foot-Long Hot Dogs,20000,1627.84,107217,8/10/2019,900.13,1627.84,475.75,424.38,900.13,1,176,EA
10019617,8/10/2019,266.43,2019/08/10,308901,P01,62616,Tell Tale Limes,23000,298,107256,8/10/2019,329.57,596,220.76,108.81,164.785,2,170,EA
10019617,8/10/2019,266.43,2019/08/10,308901,P01,62624,Tell Tale Almonds,24000,298,107256,8/10/2019,329.57,596,208.88,120.69,164.785,2,170,EA
10019617,8/10/2019,266.43,2019/08/10,308901,P01,63559,Gorilla String Cheese,25000,298,107256,8/10/2019,329.57,596,220.36,109.21,164.785,2,170,EA
10019617,8/10/2019,324.44,2019/08/10,308901,P01,29071,Nationeel Salted Pretzels,17000,181.44,107256,8/10/2019,401.32,725.76,119.46,281.86,100.33,4,170,SE
10025267,8/10/2019,612.78,2019/08/10,308903,P01,30283,Even Better 2% Milk,1000,1321.7,107369,8/10/2019,708.92,1321.7,544.73,164.19,708.92,1,105,EA
10020639,8/10/2019,473.2701,2019/08/10,308905,P01,28500,Ebony Squash,4000,1058.6801,107395,8/10/2019,585.41,1058.6801,309.64,275.77,585.41,1,166,EA
10019194,8/10/2019,181.18,2019/08/10,308906,P01,37170,Fast BBQ Potato Chips,11000,190.85,107403,8/10/2019,200.52,381.7,85.26,115.26,100.26,2,108,EA
10019194,8/10/2019,211.76,2019/08/10,308906,P01,38826,Ebony Macintosh Apples,19000,223.06,107403,8/10/2019,234.36,446.12,74.23,160.13,117.18,2,108,SE
10019194,8/10/2019,364.44,2019/08/10,308906,P01,45880,Red Spade Low Fat Bologna,20000,767.75,107403,8/10/2019,403.31,767.75,288.16,115.15,403.31,1,108,EA
10019194,8/10/2019,595.3499,2019/08/10,308906,P01,37441,Atomic Mint Chocolate Bar,15000,1254.1899,107403,8/10/2019,658.84,1254.1899,344.28,314.56,658.84,1,108,EA
10019194,8/10/2019,1077.33,2019/08/10,308906,P01,48500,Red Spade Low Fat Cole Slaw,21000,1134.77,107403,8/10/2019,1192.21,2269.54,653.74,538.47,596.105,2,108,EA
10019194,8/10/2019,1835.03,2019/08/10,308906,P01,28401,Ebony Prepared Salad,3000,966.44,107403,8/10/2019,2030.73,3865.76,1113.53,917.2,507.6825,4,108,EA
10007457,8/10/2019,258.515,2019/08/10,308908,P01,31702,Golden Beef TV Dinner,4000,257.3125,107476,8/10/2019,256.11,514.625,178.49,77.62,128.055,2,130,EA
10007457,8/10/2019,485.4775,2019/08/10,308908,P01,28401,Ebony Prepared Salad,11000,966.4375,107476,8/10/2019,480.96,966.4375,278.38,202.58,480.96,1,130,EA
10007457,8/10/2019,4831.01,2019/08/10,308908,P01,11690B,Golden Frozen Corn,9000,192.3418,107476,8/10/2019,4786.08,9617.09,1668.78,3117.3,95.7216,50,130,EA
10009652,8/10/2019,484.86,2019/08/10,308911,P01,27550,Imagine Popsicles,7000,1084.61,107483,8/10/2019,599.75,1084.61,302.65,297.1,599.75,1,132,EA
10004245,8/10/2019,771.34,2019/08/10,308913,P01,45880,Red Spade Low Fat Bologna,11000,767.75,107500,8/10/2019,764.16,1535.5,576.32,187.84,382.08,2,180,EA
10004245,8/10/2019,2724.1925,2019/08/10,308913,P01,27550,Imagine Popsicles,10000,1084.6125,107500,8/10/2019,2698.87,5423.0625,1513.27,1185.6,539.774,5,180,EA
10004245,8/10/2019,15681.22,2019/08/10,308913,,9790B,Golden Frozen Broccoli,9000,71.0069,107500,8/10/2019,12721.54,28402.76,9282.32,3439.22,31.80385,400,180,EA
10021175,8/10/2019,188.13,2019/08/10,308916,P01,16149,Better Canned Beets,1000,40.1,107514,8/10/2019,212.87,401,82.2,130.67,21.287,10,159,EA
10021175,8/10/2019,259.61,2019/08/10,308916,P01,23444,Tell Tale Broccoli,2001,110.67,107514,8/10/2019,293.74,553.35,252.11,41.63,58.748,5,159,EA
10021175,8/10/2019,379.29,2019/08/10,308916,P01,23443,Tell Tale Peaches,3000,134.74,107514,8/10/2019,429.15,808.44,183.53,245.62,71.525,6,159,EA
10025025,8/10/2019,228.97,2019/08/10,308922,P01,60448,High Top Summer Squash,29000,493.85,107574,8/10/2019,264.88,493.85,207.23,57.65,264.88,1,110,EA
10025025,8/10/2019,235.41,2019/08/10,308922,P01,29255,Thresher Spicy Mints,6000,507.75,107574,8/10/2019,272.34,507.75,162.89,109.45,272.34,1,110,EA
10025025,8/10/2019,260.11,2019/08/10,308922,P01,39900,Washington Cranberry Juice,18000,187.01,107574,8/10/2019,300.92,561.03,158.9,142.02,100.3066667,3,110,EA
10025025,8/10/2019,260.12,2019/08/10,308922,P01,39186,Nationeel Dried Dates,15000,561.04,107574,8/10/2019,300.92,561.04,179.49,121.43,300.92,1,110,EA
10025025,8/10/2019,267.31,2019/08/10,308922,P01,5742,Red Spade Beef Bologna,25000,115.31,107574,8/10/2019,309.24,576.55,96.93,212.31,61.848,5,110,EA
10025025,8/10/2019,289.77,2019/08/10,308922,,63234,Token Diet Soda,40000,625,107574,8/10/2019,335.23,625,275.56,59.67,335.23,1,110,EA
10025025,8/10/2019,299.04,2019/08/10,308922,,63664,Just Right Fancy Canned Sardines,34000,645,107574,8/10/2019,345.96,645,241.11,104.85,345.96,1,110,EA
10025025,8/10/2019,382.06,2019/08/10,308922,P01,36001,Big Time Frozen Cheese Pizza,14000,412.03,107574,8/10/2019,442,824.06,168.47,273.53,221,2,110,EA
10025025,8/10/2019,450.5,2019/08/10,308922,P01,29754,BBB Best Pepper,9000,485.84,107574,8/10/2019,521.18,971.68,325,196.18,260.59,2,110,EA
10025025,8/10/2019,456.73,2019/08/10,308922,P01,29394,Pearl Chardonnay,7000,123.14,107574,8/10/2019,528.39,985.12,366.03,162.36,66.04875,8,110,EA
10025025,8/10/2019,896.14,2019/08/10,308922,P01,28401,Ebony Prepared Salad,35000,966.44,107574,8/10/2019,1036.74,1932.88,556.76,479.98,518.37,2,110,EA
10025025,8/10/2019,1005.71,2019/08/10,308922,P01,27550,Imagine Popsicles,36000,1084.61,107574,8/10/2019,1163.51,2169.22,605.31,558.2,581.755,2,110,EA
10025025,8/10/2019,1076.27,2019/08/10,308922,P01,47550,Red Spade Turkey Hot Dogs,38000,1160.7,107574,8/10/2019,1245.13,2321.4,638.1,607.03,622.565,2,110,EA
10025025,8/10/2019,1327.12,2019/08/10,308922,P01,17801,Better Fancy Canned Sardines,4000,1431.23,107574,8/10/2019,1535.34,2862.46,899.38,635.96,767.67,2,110,EA
10020181,8/10/2019,639.82,2019/08/10,308925,P01,17801,Better Fancy Canned Sardines,3000,1431.23,107597,8/10/2019,791.41,1431.23,449.69,341.72,791.41,1,115,EA
10020181,8/10/2019,1028.5798,2019/08/10,308925,P01,31875,Golden Frozen Chicken Thighs,2000,1150.4399,107597,8/10/2019,1272.3,2300.8798,640.09,632.21,636.15,2,115,EA
10020181,8/10/2019,1121.3398,2019/08/10,308925,P01,37441,Atomic Mint Chocolate Bar,1000,1254.1899,107597,8/10/2019,1387.04,2508.3798,688.55,698.49,693.52,2,115,EA
10014469,8/10/2019,579.75,2019/08/10,308927,P01,274022,Fabulous Strawberry Drink,1000,1221.33,107604,8/10/2019,641.58,1221.33,316.32,325.26,641.58,1,145,EA
10016548,8/9/2019,237.25,2019/08/09,308694,P01,37609,Colony Wheat Bread,57000,486.32,105643,8/6/2019,249.07,486.32,145.57,103.5,249.07,1,118,SE
10016548,8/9/2019,245.68,2019/08/09,308694,,19485,Moms Chicken Hot Dogs,28000,50.36,105643,8/6/2019,257.92,503.6,78.1,179.82,25.792,10,118,EA
10016548,8/9/2019,303.07,2019/08/09,308694,P01,27131,Imagine Low Fat Waffles,38000,124.25,105643,8/6/2019,318.18,621.25,155.86,162.32,63.636,5,118,EA
10016548,8/9/2019,325.43,2019/08/09,308694,P01,39972,Blue Label Turkey Noodle Soup,45000,222.36,105643,8/6/2019,341.65,667.08,159.42,182.23,113.8833333,3,118,EA
10016548,8/9/2019,398.59,2019/08/09,308694,P01,37606,Colony Blueberry Muffins,56000,408.52,105643,8/6/2019,418.45,817.04,230.28,188.17,209.225,2,118,SE
10016548,8/9/2019,418.57,2019/08/09,308694,P01,28396,Ebony New Potatos,40000,14.3,105643,8/6/2019,439.43,858,197.4,242.03,7.323833333,60,118,EA
10016548,8/9/2019,486.94,2019/08/09,308694,P01,26749,Cutting Edge Turkey Hot Dogs,17000,166.36,105643,8/6/2019,511.22,998.16,112.56,398.66,85.20333333,6,118,EA
10016548,8/9/2019,563.42,2019/08/09,308694,P01,26629,Gorilla Havarti Cheese,37000,288.73,105643,8/6/2019,591.5,1154.92,254.06,337.44,147.875,4,118,EA
10016548,8/9/2019,823.53,2019/08/09,308694,P01,265072,Fabulous Mango Drink,5000,1688.13,105643,8/6/2019,864.6,1688.13,469.99,394.61,864.6,1,118,EA
10016548,8/9/2019,1125.05,2019/08/09,308694,P01,5742,Red Spade Beef Bologna,19000,115.31,105643,8/6/2019,1181.15,2306.2,387.7,793.45,59.0575,20,118,EA
10016548,8/9/2019,1498.16,2019/08/09,308694,P01,45880,Red Spade Low Fat Bologna,7000,767.75,105643,8/6/2019,1572.84,3071,1152.64,420.2,393.21,4,118,EA
10016548,8/9/2019,3217.55,2019/08/09,308694,P01,26361,Bravo Canned Yams,3000,439.7,105643,8/6/2019,3377.95,6595.5,2020.08,1357.87,225.1966667,15,118,EA
10016548,8/9/2019,4764.75,2019/08/09,308694,P01,47801,Red Spade Foot-Long Hot Dogs,8000,1627.84,105643,8/6/2019,5002.29,9767.04,2854.49,2147.8,833.715,6,118,EA
10016548,8/9/2019,5535.86,2019/08/09,308694,P01,48500,Red Spade Low Fat Cole Slaw,9000,1134.77,105643,8/6/2019,5811.84,11347.7,3268.72,2543.12,581.184,10,118,EA
10016548,8/9/2019,12767.06,2019/08/09,308694,P01,20801,Moms Roasted Chicken,2000,1308.53,105643,8/6/2019,13403.54,26170.6,8946.96,4456.58,670.177,20,118,EA
10016548,8/9/2019,13462.376,2019/08/09,308694,P01,17801,Better Fancy Canned Sardines,1000,1379.7938,105643,8/6/2019,14133.5,27595.876,8993.84,5139.66,706.675,20,118,EA
10016548,8/9/2019,14140.5024,2019/08/09,308694,P01,26502,Bravo Large Canned Shrimp,4000,905.8107,105643,8/6/2019,14845.44,28985.9424,8737.64,6107.8,463.92,32,118,EA
10016548,8/9/2019,55765.6576,2019/08/09,308694,P01,28500,Ebony Squash,6000,1020.6373,105643,8/6/2019,58545.72,114311.3776,34680.2,23865.52,522.7296429,112,118,EA
10016548,8/9/2019,398.59,2019/08/09,308695,P01,37606,Colony Blueberry Muffins,1000,408.52,106137,8/6/2019,418.45,817.04,230.28,188.17,209.225,2,118,SE
10011198,8/9/2019,486.4,2019/08/09,308696,P01,25300,Fast Dried Apples,3000,199.41,106885,8/9/2019,510.65,997.05,279.68,230.97,102.13,5,124,EA
10011198,8/9/2019,6731.188,2019/08/09,308696,P01,17801,Better Fancy Canned Sardines,2000,1379.7938,106885,8/9/2019,7066.75,13797.938,4496.92,2569.83,706.675,10,124,EA
10008638,8/9/2019,11.42,2019/08/09,308701,P01,30042,Just Right Regular Ramen Soup,1000,285.4,107561,8/9/2019,273.98,285.4,107.18,166.8,273.98,1,179,EA
10008638,8/9/2019,18.68,2019/08/09,308702,,33245,High Top Oranges,1000,466.9,107589,8/9/2019,448.22,466.9,264.36,183.86,448.22,1,179,EA
10027370,8/6/2019,894.94,2019/08/06,308539,P01,22680,Tell Tale Firm Tofu,5000,36.69,105804,8/6/2019,939.56,1834.5,441.99,497.57,18.7912,50,167,EA
10027370,8/6/2019,1132.47,2019/08/06,308539,P01,47550,Red Spade Turkey Hot Dogs,20000,1160.7,105804,8/6/2019,1188.93,2321.4,638.1,550.83,594.465,2,167,EA
10027370,8/6/2019,1223.6898,2019/08/06,308539,P01,37441,Atomic Mint Chocolate Bar,19000,1254.1899,105804,8/6/2019,1284.69,2508.3798,688.55,596.14,642.345,2,167,EA
10027370,8/6/2019,3848.08,2019/08/06,308539,P01,29091,Nationeel Beef Jerky,9000,157.76,105804,8/6/2019,4039.92,7888,2966.09,1073.83,80.7984,50,167,SE
10025248,8/6/2019,1134.2,2019/08/06,308540,P01,220612,BBB Best Apple Jelly,1000,171.35,107360,8/5/2019,1436.05,2570.25,741.26,694.79,95.73666667,15,170,EA
10026081,8/6/2019,-1026.39,2019/08/06,308541,,24790,Fast Lemon Cookies,1000,0,101484,8/6/2019,1026.39,0,1545.32,-518.93,13.50513158,76,154,EA
10026081,8/6/2019,106.44,2019/08/06,308542,,31317,Club Buttermilk,1000,9.504,102691,8/6/2019,2554.68,2661.12,2053.72,500.96,9.123857143,280,154,EA
10026081,8/6/2019,25.948,2019/08/06,308543,,9970,High Top Sweet Peas,1000,3.6036,103463,8/6/2019,622.7,648.648,337.68,285.02,3.459444444,180,154,EA
10026081,8/6/2019,22.45,2019/08/06,308545,,24792,Fast Graham Crackers,1000,1.8711,105172,8/6/2019,538.88,561.33,207.18,331.7,1.796266667,300,154,EA
10026081,8/6/2019,44.1984,2019/08/06,308546,,14137,Choice Spicy Mints,1000,34.5312,105679,8/6/2019,1060.8,1104.9984,748.61,312.19,33.15,32,154,EA
10005099,8/6/2019,191.716,2019/08/06,308547,,61687,Better Fancy Canned Anchovies,1000,22.8236,105769,8/6/2019,4601.24,4792.956,3759.88,841.36,21.91066667,210,185,EA
10005099,8/6/2019,50.178,2019/08/06,308548,,35012,Swell Canned Peaches,1000,14.256,105771,8/6/2019,1204.35,1254.528,487.7,716.65,13.68579545,88,185,EA
10005099,8/6/2019,55.5116,2019/08/06,308552,,35010,Better Rice Soup,1000,38.5506,105787,8/6/2019,1332.31,1387.8216,673.5,658.81,37.00861111,36,185,EA
10005099,8/6/2019,15.8872,2019/08/06,308559,,29278,Monarch Thai Rice,1000,8.2764,107023,8/6/2019,381.38,397.2672,137.47,243.91,7.945416667,48,185,EA
10002220,8/6/2019,20179.9,2019/08/06,308560,P01,265072,Fabulous Mango Drink,1000,1688.13,106886,8/6/2019,20335.22,40515.12,11279.77,9055.45,847.3008333,24,163,EA
10013538,8/6/2019,4851.43,2019/08/06,308562,P01,33476,Best Choice Fudge Cookies,2000,1035.4,107058,8/6/2019,4467.17,9318.6,3110.22,1356.95,496.3522222,9,170,EA
10015495,8/6/2019,27.81,2019/08/06,308568,,36013,Big Time Frozen Mushroom Pizza,3000,8.69,100917,8/5/2019,667.39,695.2,388.75,278.64,8.342375,80,145,EA
10015495,8/6/2019,614.17,2019/08/06,308569,,60461,High Top Prepared Salad,8000,142.17,102684,8/5/2019,14740.19,15354.36,6228.73,8511.46,136.4832407,108,145,EA
10016113,8/6/2019,285.44,2019/08/06,308570,P01,23162,Tell Tale Macintosh Apples,25000,307.83,100953,8/6/2019,330.22,615.66,218.93,111.29,165.11,2,162,EA
10023511,8/6/2019,305.36,2019/08/06,308576,P01,61145,Good Imported Beer,158000,321.64,103495,8/6/2019,337.92,643.28,268.24,69.68,168.96,2,136,EA
10011521,8/6/2019,6488.25,2019/08/06,308578,,30354,Washington Mango Drink,2000,1247.74,103568,8/6/2019,5989.15,12477.4,4946.11,1043.04,598.915,10,172,EA
10019812,8/6/2019,203.28,2019/08/06,308583,P01,39340,Fantastic Rye Bread,116000,202.89,105023,8/6/2019,202.5,405.78,217.17,-14.67,101.25,2,113,EA
10019812,8/6/2019,438.37,2019/08/06,308583,P01,23162,Tell Tale Macintosh Apples,40000,307.83,105023,8/6/2019,485.12,923.49,328.4,156.72,161.7066667,3,113,EA
10019194,8/6/2019,317.01,2019/08/06,308584,P01,30211,Even Better Low Fat Sour Cream,78000,200.43,105051,8/6/2019,284.28,601.29,174.58,109.7,94.76,3,108,PR
10019194,8/6/2019,541.51,2019/08/06,308584,P01,61854,Moms Sliced Turkey,172000,285.19,105051,8/6/2019,599.25,1140.76,342.16,257.09,149.8125,4,108,EA
10019194,8/6/2019,584.49,2019/08/06,308584,P01,23162,Tell Tale Macintosh Apples,30000,307.83,105051,8/6/2019,646.83,1231.32,437.87,208.96,161.7075,4,108,EA
10019194,8/6/2019,813.11,2019/08/06,308584,P01,39340,Fantastic Rye Bread,186000,202.89,105051,8/6/2019,810.01,1623.12,868.68,-58.67,101.25125,8,108,EA
10019194,8/6/2019,3744.33,2019/08/06,308584,P01,28761,Ebony Fuji Apples,61000,157.76,105051,8/6/2019,4143.67,7888,2387.25,1756.42,82.8734,50,108,SE
10019194,8/6/2019,203.28,2019/08/06,308585,P01,39340,Fantastic Rye Bread,100000,202.89,105052,8/6/2019,202.5,405.78,217.17,-14.67,101.25,2,108,EA
10019194,8/6/2019,458.04,2019/08/06,308585,P01,61145,Good Imported Beer,92000,321.64,105052,8/6/2019,506.88,964.92,402.36,104.52,168.96,3,108,EA
10023244,8/6/2019,588.81,2019/08/06,308586,P01,63066,Colony Wheat Bread,17000,635,105067,8/6/2019,681.19,1270,354.13,327.06,340.595,2,124,EA
10023244,8/6/2019,620.5,2019/08/06,308586,P01,38826,Ebony Macintosh Apples,69000,223.06,105067,8/6/2019,717.86,1338.36,222.7,495.16,119.6433333,6,124,SE
10012157,8/6/2019,2043.67,2019/08/06,308589,P01,38826,Ebony Macintosh Apples,4000,223.06,105230,8/6/2019,2417.53,4461.2,742.33,1675.2,120.8765,20,157,SE
10020515,8/6/2019,203.28,2019/08/06,308597,P01,39340,Fantastic Rye Bread,6000,202.89,106172,8/6/2019,202.5,405.78,217.17,-14.67,101.25,2,143,EA
10020515,8/6/2019,249.83,2019/08/06,308597,P01,39185,Nationeel Grape Fruit Roll,81000,263.15,106172,8/6/2019,276.47,526.3,180.9,95.57,138.235,2,143,EA
10020515,8/6/2019,261.51,2019/08/06,308597,P01,26150,Token Orange Juice,40000,550.91,106172,8/6/2019,289.4,550.91,87.35,202.05,289.4,1,143,EA
